# SGMC efficiency summary
# nProtons per variant: 100
# Scan dimensions: beamSpotHist x threshold x stoppingFile x DeIndex
# central value is the median across variants
# lower / upper are the min / max efficiency across variants
# errors are 1-sigma statistical, = efficiency / sqrt(h6)

============================================================
Proton energy: 0.2501 MeV (250 keV)
  Total energy deposited : 24.9887 MeV
  Expected electrons     : 9618.0379  (from E/W)
  Summed electrons       : 961166
  Variants evaluated     : 81
  Central (median) : eff = 1.0000 +/- 0.1000   [beamSpot=BeamSpot_1, threshold=192, stoppingFile=data/stoppingPower104percent.txt, DeIdx=0, h6=100]
  Lower  (min)     : eff = 0.9800 +/- 0.0990   [beamSpot=BeamSpot_2, threshold=192, stoppingFile=data/stoppingPower104percent.txt, DeIdx=2, h6=98]
  Upper  (max)     : eff = 1.0000 +/- 0.1000   [beamSpot=BeamSpot_2, threshold=769, stoppingFile=data/protonStoppingPower808TorrP10gas.txt, DeIdx=1, h6=100]

  All variants:
    beamSpotHist              threshold stoppingFile                                DeIdx       h6        eff       dEff
    BeamSpot_2                      769 data/protonStoppingPower808TorrP10gas.txt        2       26     0.2600     0.0510
    BeamSpot_0                      192 data/stoppingPower96percent.txt                 0       24     0.2400     0.0490
    BeamSpot_0                      385 data/stoppingPower96percent.txt                 0       26     0.2600     0.0510
    BeamSpot_0                      769 data/stoppingPower96percent.txt                 0       27     0.2700     0.0520
    BeamSpot_0                      192 data/stoppingPower96percent.txt                 1       17     0.1700     0.0412
    BeamSpot_0                      385 data/stoppingPower96percent.txt                 1       18     0.1800     0.0424
    BeamSpot_0                      769 data/stoppingPower96percent.txt                 1       20     0.2000     0.0447
    BeamSpot_0                      192 data/stoppingPower96percent.txt                 2       17     0.1700     0.0412
    BeamSpot_0                      385 data/stoppingPower96percent.txt                 2       19     0.1900     0.0436
    BeamSpot_0                      769 data/stoppingPower96percent.txt                 2       22     0.2200     0.0469
    BeamSpot_1                      192 data/stoppingPower96percent.txt                 0       16     0.1600     0.0400
    BeamSpot_1                      385 data/stoppingPower96percent.txt                 0       17     0.1700     0.0412
    BeamSpot_1                      769 data/stoppingPower96percent.txt                 0       20     0.2000     0.0447
    BeamSpot_1                      192 data/stoppingPower96percent.txt                 1       23     0.2300     0.0480
    BeamSpot_1                      385 data/stoppingPower96percent.txt                 1       23     0.2300     0.0480
    BeamSpot_1                      769 data/stoppingPower96percent.txt                 1       24     0.2400     0.0490
    BeamSpot_1                      192 data/stoppingPower96percent.txt                 2       22     0.2200     0.0469
    BeamSpot_1                      385 data/stoppingPower96percent.txt                 2       24     0.2400     0.0490
    BeamSpot_1                      769 data/stoppingPower96percent.txt                 2       24     0.2400     0.0490
    BeamSpot_2                      192 data/stoppingPower96percent.txt                 0       17     0.1700     0.0412
    BeamSpot_2                      385 data/stoppingPower96percent.txt                 0       18     0.1800     0.0424
    BeamSpot_2                      769 data/stoppingPower96percent.txt                 0       20     0.2000     0.0447
    BeamSpot_2                      192 data/stoppingPower96percent.txt                 1       16     0.1600     0.0400
    BeamSpot_2                      385 data/stoppingPower96percent.txt                 1       17     0.1700     0.0412
    BeamSpot_2                      769 data/stoppingPower96percent.txt                 1       19     0.1900     0.0436
    BeamSpot_2                      192 data/stoppingPower96percent.txt                 2       26     0.2600     0.0510
    BeamSpot_2                      385 data/stoppingPower96percent.txt                 2       28     0.2800     0.0529
    BeamSpot_2                      769 data/stoppingPower96percent.txt                 2       31     0.3100     0.0557
    BeamSpot_0                      192 data/stoppingPower104percent.txt                0       14     0.1400     0.0374
    BeamSpot_0                      385 data/stoppingPower104percent.txt                0       14     0.1400     0.0374
    BeamSpot_0                      769 data/stoppingPower104percent.txt                0       19     0.1900     0.0436
    BeamSpot_0                      192 data/stoppingPower104percent.txt                1       24     0.2400     0.0490
    BeamSpot_0                      385 data/stoppingPower104percent.txt                1       24     0.2400     0.0490
    BeamSpot_0                      769 data/stoppingPower104percent.txt                1       25     0.2500     0.0500
    BeamSpot_0                      192 data/stoppingPower104percent.txt                2       15     0.1500     0.0387
    BeamSpot_0                      385 data/stoppingPower104percent.txt                2       18     0.1800     0.0424
    BeamSpot_0                      769 data/stoppingPower104percent.txt                2       20     0.2000     0.0447
    BeamSpot_1                      192 data/stoppingPower104percent.txt                0       18     0.1800     0.0424
    BeamSpot_1                      385 data/stoppingPower104percent.txt                0       20     0.2000     0.0447
    BeamSpot_1                      769 data/stoppingPower104percent.txt                0       21     0.2100     0.0458
    BeamSpot_1                      192 data/stoppingPower104percent.txt                1       22     0.2200     0.0469
    BeamSpot_1                      385 data/stoppingPower104percent.txt                1       24     0.2400     0.0490
    BeamSpot_1                      769 data/stoppingPower104percent.txt                1       26     0.2600     0.0510
    BeamSpot_1                      192 data/stoppingPower104percent.txt                2       21     0.2100     0.0458
    BeamSpot_1                      385 data/stoppingPower104percent.txt                2       24     0.2400     0.0490
    BeamSpot_1                      769 data/stoppingPower104percent.txt                2       26     0.2600     0.0510
    BeamSpot_2                      192 data/stoppingPower104percent.txt                0       22     0.2200     0.0469
    BeamSpot_2                      385 data/stoppingPower104percent.txt                0       23     0.2300     0.0480
    BeamSpot_2                      769 data/stoppingPower104percent.txt                0       26     0.2600     0.0510
    BeamSpot_2                      192 data/stoppingPower104percent.txt                1       15     0.1500     0.0387
    BeamSpot_2                      385 data/stoppingPower104percent.txt                1       15     0.1500     0.0387
    BeamSpot_2                      769 data/stoppingPower104percent.txt                1       19     0.1900     0.0436
    BeamSpot_2                      192 data/stoppingPower104percent.txt                2       19     0.1900     0.0436
    BeamSpot_2                      385 data/stoppingPower104percent.txt                2       20     0.2000     0.0447
    BeamSpot_2                      769 data/stoppingPower104percent.txt                2       21     0.2100     0.0458

============================================================
Proton energy: 1.8285 MeV (1829 keV)
  Total energy deposited : 182.4840 MeV
  Expected electrons     : 70327.0929  (from E/W)
  Summed electrons       : 7017592
  Variants evaluated     : 81
  Central (median) : eff = 0.1500 +/- 0.0387   [beamSpot=BeamSpot_2, threshold=192, stoppingFile=data/stoppingPower104percent.txt, DeIdx=2, h6=15]
  Lower  (min)     : eff = 0.0700 +/- 0.0265   [beamSpot=BeamSpot_1, threshold=192, stoppingFile=data/stoppingPower96percent.txt, DeIdx=2, h6=7]
  Upper  (max)     : eff = 0.2600 +/- 0.0510   [beamSpot=BeamSpot_2, threshold=769, stoppingFile=data/protonStoppingPower808TorrP10gas.txt, DeIdx=2, h6=26]

  All variants:
    beamSpotHist              threshold stoppingFile                                DeIdx       h6        eff       dEff
    BeamSpot_0                      192 data/protonStoppingPower808TorrP10gas.txt        0        9     0.0900     0.0300
    BeamSpot_0                      385 data/protonStoppingPower808TorrP10gas.txt        0        9     0.0900     0.0300
    BeamSpot_0                      769 data/protonStoppingPower808TorrP10gas.txt        0       11     0.1100     0.0332
    BeamSpot_0                      192 data/protonStoppingPower808TorrP10gas.txt        1       15     0.1500     0.0387
    BeamSpot_0                      385 data/protonStoppingPower808TorrP10gas.txt        1       16     0.1600     0.0400
    BeamSpot_0                      769 data/protonStoppingPower808TorrP10gas.txt        1       17     0.1700     0.0412
    BeamSpot_0                      192 data/protonStoppingPower808TorrP10gas.txt        2       15     0.1500     0.0387
    BeamSpot_0                      385 data/protonStoppingPower808TorrP10gas.txt        2       15     0.1500     0.0387
    BeamSpot_0                      769 data/protonStoppingPower808TorrP10gas.txt        2       15     0.1500     0.0387
    BeamSpot_1                      192 data/protonStoppingPower808TorrP10gas.txt        0        8     0.0800     0.0283
    BeamSpot_1                      385 data/protonStoppingPower808TorrP10gas.txt        0       12     0.1200     0.0346
    BeamSpot_1                      769 data/protonStoppingPower808TorrP10gas.txt        0       13     0.1300     0.0361
    BeamSpot_1                      192 data/protonStoppingPower808TorrP10gas.txt        1       14     0.1400     0.0374
    BeamSpot_1                      385 data/protonStoppingPower808TorrP10gas.txt        1       15     0.1500     0.0387
    BeamSpot_1                      769 data/protonStoppingPower808TorrP10gas.txt        1       17     0.1700     0.0412
    BeamSpot_1                      192 data/protonStoppingPower808TorrP10gas.txt        2       14     0.1400     0.0374
    BeamSpot_1                      385 data/protonStoppingPower808TorrP10gas.txt        2       16     0.1600     0.0400
    BeamSpot_1                      769 data/protonStoppingPower808TorrP10gas.txt        2       16     0.1600     0.0400
    BeamSpot_2                      192 data/protonStoppingPower808TorrP10gas.txt        0       17     0.1700     0.0412
    BeamSpot_2                      385 data/protonStoppingPower808TorrP10gas.txt        0       18     0.1800     0.0424
    BeamSpot_2                      769 data/protonStoppingPower808TorrP10gas.txt        0       20     0.2000     0.0447
    BeamSpot_2                      192 data/protonStoppingPower808TorrP10gas.txt        1       19     0.1900     0.0436
    BeamSpot_2                      385 data/protonStoppingPower808TorrP10gas.txt        1       19     0.1900     0.0436
    BeamSpot_2                      769 data/protonStoppingPower808TorrP10gas.txt        1       20     0.2000     0.0447
    BeamSpot_2                      192 data/protonStoppingPower808TorrP10gas.txt        2       24     0.2400     0.0490
    BeamSpot_2                      385 data/protonStoppingPower808TorrP10gas.txt        2       25     0.2500     0.0500
    BeamSpot_2                      769 data/protonStoppingPower808TorrP10gas.txt        2       26     0.2600     0.0510
    BeamSpot_0                      192 data/stoppingPower96percent.txt                 0       10     0.1000     0.0316
    BeamSpot_0                      385 data/stoppingPower96percent.txt                 0       12     0.1200     0.0346
    BeamSpot_0                      769 data/stoppingPower96percent.txt                 0       12     0.1200     0.0346
    BeamSpot_0                      192 data/stoppingPower96percent.txt                 1       14     0.1400     0.0374
    BeamSpot_0                      385 data/stoppingPower96percent.txt                 1       16     0.1600     0.0400
    BeamSpot_0                      769 data/stoppingPower96percent.txt                 1       18     0.1800     0.0424
    BeamSpot_0                      192 data/stoppingPower96percent.txt                 2       11     0.1100     0.0332
    BeamSpot_0                      385 data/stoppingPower96percent.txt                 2       11     0.1100     0.0332
    BeamSpot_0                      769 data/stoppingPower96percent.txt                 2       12     0.1200     0.0346
    BeamSpot_1                      192 data/stoppingPower96percent.txt                 0       14     0.1400     0.0374
    BeamSpot_1                      385 data/stoppingPower96percent.txt                 0       15     0.1500     0.0387
    BeamSpot_1                      769 data/stoppingPower96percent.txt                 0       19     0.1900     0.0436
    BeamSpot_1                      192 data/stoppingPower96percent.txt                 1       13     0.1300     0.0361
    BeamSpot_1                      385 data/stoppingPower96percent.txt                 1       13     0.1300     0.0361
    BeamSpot_1                      769 data/stoppingPower96percent.txt                 1       14     0.1400     0.0374
    BeamSpot_1                      192 data/stoppingPower96percent.txt                 2        7     0.0700     0.0265
    BeamSpot_1                      385 data/stoppingPower96percent.txt                 2        8     0.0800     0.0283
    BeamSpot_1                      769 data/stoppingPower96percent.txt                 2        9     0.0900     0.0300
    BeamSpot_2                      192 data/stoppingPower96percent.txt                 0       15     0.1500     0.0387
    BeamSpot_2                      385 data/stoppingPower96percent.txt                 0       15     0.1500     0.0387
    BeamSpot_2                      769 data/stoppingPower96percent.txt                 0       16     0.1600     0.0400
    BeamSpot_2                      192 data/stoppingPower96percent.txt                 1       17     0.1700     0.0412
    BeamSpot_2                      385 data/stoppingPower96percent.txt                 1       19     0.1900     0.0436
    BeamSpot_2                      769 data/stoppingPower96percent.txt                 1       20     0.2000     0.0447
    BeamSpot_2                      192 data/stoppingPower96percent.txt                 2       14     0.1400     0.0374
    BeamSpot_2                      385 data/stoppingPower96percent.txt                 2       14     0.1400     0.0374
    BeamSpot_2                      769 data/stoppingPower96percent.txt                 2       15     0.1500     0.0387
    BeamSpot_0                      192 data/stoppingPower104percent.txt                0       17     0.1700     0.0412
    BeamSpot_0                      385 data/stoppingPower104percent.txt                0       18     0.1800     0.0424
    BeamSpot_0                      769 data/stoppingPower104percent.txt                0       22     0.2200     0.0469
    BeamSpot_0                      192 data/stoppingPower104percent.txt                1       17     0.1700     0.0412
    BeamSpot_0                      385 data/stoppingPower104percent.txt                1       17     0.1700     0.0412
    BeamSpot_0                      769 data/stoppingPower104percent.txt                1       18     0.1800     0.0424
    BeamSpot_0                      192 data/stoppingPower104percent.txt                2       13     0.1300     0.0361
    BeamSpot_0                      385 data/stoppingPower104percent.txt                2       13     0.1300     0.0361
    BeamSpot_0                      769 data/stoppingPower104percent.txt                2       15     0.1500     0.0387
    BeamSpot_1                      192 data/stoppingPower104percent.txt                0       16     0.1600     0.0400
    BeamSpot_1                      385 data/stoppingPower104percent.txt                0       17     0.1700     0.0412
    BeamSpot_1                      769 data/stoppingPower104percent.txt                0       19     0.1900     0.0436
    BeamSpot_1                      192 data/stoppingPower104percent.txt                1       17     0.1700     0.0412
    BeamSpot_1                      385 data/stoppingPower104percent.txt                1       17     0.1700     0.0412
    BeamSpot_1                      769 data/stoppingPower104percent.txt                1       19     0.1900     0.0436
    BeamSpot_1                      192 data/stoppingPower104percent.txt                2       11     0.1100     0.0332
    BeamSpot_1                      385 data/stoppingPower104percent.txt                2       13     0.1300     0.0361
    BeamSpot_1                      769 data/stoppingPower104percent.txt                2       15     0.1500     0.0387
    BeamSpot_2                      192 data/stoppingPower104percent.txt                0       13     0.1300     0.0361
    BeamSpot_2                      385 data/stoppingPower104percent.txt                0       14     0.1400     0.0374
    BeamSpot_2                      769 data/stoppingPower104percent.txt                0       17     0.1700     0.0412
    BeamSpot_2                      192 data/stoppingPower104percent.txt                1       16     0.1600     0.0400
    BeamSpot_2                      385 data/stoppingPower104percent.txt                1       17     0.1700     0.0412
    BeamSpot_2                      769 data/stoppingPower104percent.txt                1       20     0.2000     0.0447
    BeamSpot_2                      192 data/stoppingPower104percent.txt                2       15     0.1500     0.0387
    BeamSpot_2                      385 data/stoppingPower104percent.txt                2       19     0.1900     0.0436
    BeamSpot_2                      769 data/stoppingPower104percent.txt                2       21     0.2100     0.0458

============================================================
Proton energy: 2.0766 MeV (2077 keV)
  Total energy deposited : 206.8159 MeV
  Expected electrons     : 79868.1865  (from E/W)
  Summed electrons       : 7955105
  Variants evaluated     : 81
  Central (median) : eff = 0.1000 +/- 0.0316   [beamSpot=BeamSpot_0, threshold=769, stoppingFile=data/protonStoppingPower808TorrP10gas.txt, DeIdx=2, h6=10]
  Lower  (min)     : eff = 0.0400 +/- 0.0200   [beamSpot=BeamSpot_0, threshold=192, stoppingFile=data/stoppingPower104percent.txt, DeIdx=2, h6=4]
  Upper  (max)     : eff = 0.1800 +/- 0.0424   [beamSpot=BeamSpot_0, threshold=769, stoppingFile=data/stoppingPower96percent.txt, DeIdx=0, h6=18]

  All variants:
    beamSpotHist              threshold stoppingFile                                DeIdx       h6        eff       dEff
    BeamSpot_0                      192 data/protonStoppingPower808TorrP10gas.txt        0       10     0.1000     0.0316
    BeamSpot_0                      385 data/protonStoppingPower808TorrP10gas.txt        0       11     0.1100     0.0332
    BeamSpot_0                      769 data/protonStoppingPower808TorrP10gas.txt        0       12     0.1200     0.0346
    BeamSpot_0                      192 data/protonStoppingPower808TorrP10gas.txt        1        7     0.0700     0.0265
    BeamSpot_0                      385 data/protonStoppingPower808TorrP10gas.txt        1        7     0.0700     0.0265
    BeamSpot_0                      769 data/protonStoppingPower808TorrP10gas.txt        1        8     0.0800     0.0283
    BeamSpot_0                      192 data/protonStoppingPower808TorrP10gas.txt        2        8     0.0800     0.0283
    BeamSpot_0                      385 data/protonStoppingPower808TorrP10gas.txt        2        9     0.0900     0.0300
    BeamSpot_0                      769 data/protonStoppingPower808TorrP10gas.txt        2       10     0.1000     0.0316
    BeamSpot_1                      192 data/protonStoppingPower808TorrP10gas.txt        0        8     0.0800     0.0283
    BeamSpot_1                      385 data/protonStoppingPower808TorrP10gas.txt        0        9     0.0900     0.0300
    BeamSpot_1                      769 data/protonStoppingPower808TorrP10gas.txt        0        9     0.0900     0.0300
    BeamSpot_1                      192 data/protonStoppingPower808TorrP10gas.txt        1       14     0.1400     0.0374
    BeamSpot_1                      385 data/protonStoppingPower808TorrP10gas.txt        1       15     0.1500     0.0387
    BeamSpot_1                      769 data/protonStoppingPower808TorrP10gas.txt        1       16     0.1600     0.0400
    BeamSpot_1                      192 data/protonStoppingPower808TorrP10gas.txt        2       11     0.1100     0.0332
    BeamSpot_1                      385 data/protonStoppingPower808TorrP10gas.txt        2       11     0.1100     0.0332
    BeamSpot_1                      769 data/protonStoppingPower808TorrP10gas.txt        2       12     0.1200     0.0346
    BeamSpot_2                      192 data/protonStoppingPower808TorrP10gas.txt        0        8     0.0800     0.0283
    BeamSpot_2                      385 data/protonStoppingPower808TorrP10gas.txt        0        9     0.0900     0.0300
    BeamSpot_2                      769 data/protonStoppingPower808TorrP10gas.txt        0        9     0.0900     0.0300
    BeamSpot_2                      192 data/protonStoppingPower808TorrP10gas.txt        1       12     0.1200     0.0346
    BeamSpot_2                      385 data/protonStoppingPower808TorrP10gas.txt        1       12     0.1200     0.0346
    BeamSpot_2                      769 data/protonStoppingPower808TorrP10gas.txt        1       14     0.1400     0.0374
    BeamSpot_2                      192 data/protonStoppingPower808TorrP10gas.txt        2       10     0.1000     0.0316
    BeamSpot_2                      385 data/protonStoppingPower808TorrP10gas.txt        2       10     0.1000     0.0316
    BeamSpot_2                      769 data/protonStoppingPower808TorrP10gas.txt        2       10     0.1000     0.0316
    BeamSpot_0                      192 data/stoppingPower96percent.txt                 0       17     0.1700     0.0412
    BeamSpot_0                      385 data/stoppingPower96percent.txt                 0       17     0.1700     0.0412
    BeamSpot_0                      769 data/stoppingPower96percent.txt                 0       18     0.1800     0.0424
    BeamSpot_0                      192 data/stoppingPower96percent.txt                 1       10     0.1000     0.0316
    BeamSpot_0                      385 data/stoppingPower96percent.txt                 1       10     0.1000     0.0316
    BeamSpot_0                      769 data/stoppingPower96percent.txt                 1       10     0.1000     0.0316
    BeamSpot_0                      192 data/stoppingPower96percent.txt                 2        8     0.0800     0.0283
    BeamSpot_0                      385 data/stoppingPower96percent.txt                 2        8     0.0800     0.0283
    BeamSpot_0                      769 data/stoppingPower96percent.txt                 2        9     0.0900     0.0300
    BeamSpot_1                      192 data/stoppingPower96percent.txt                 0       15     0.1500     0.0387
    BeamSpot_1                      385 data/stoppingPower96percent.txt                 0       15     0.1500     0.0387
    BeamSpot_1                      769 data/stoppingPower96percent.txt                 0       17     0.1700     0.0412
    BeamSpot_1                      192 data/stoppingPower96percent.txt                 1        7     0.0700     0.0265
    BeamSpot_1                      385 data/stoppingPower96percent.txt                 1        8     0.0800     0.0283
    BeamSpot_1                      769 data/stoppingPower96percent.txt                 1        8     0.0800     0.0283
    BeamSpot_1                      192 data/stoppingPower96percent.txt                 2       13     0.1300     0.0361
    BeamSpot_1                      385 data/stoppingPower96percent.txt                 2       13     0.1300     0.0361
    BeamSpot_1                      769 data/stoppingPower96percent.txt                 2       14     0.1400     0.0374
    BeamSpot_2                      192 data/stoppingPower96percent.txt                 0       10     0.1000     0.0316
    BeamSpot_2                      385 data/stoppingPower96percent.txt                 0       11     0.1100     0.0332
    BeamSpot_2                      769 data/stoppingPower96percent.txt                 0       11     0.1100     0.0332
    BeamSpot_2                      192 data/stoppingPower96percent.txt                 1       10     0.1000     0.0316
    BeamSpot_2                      385 data/stoppingPower96percent.txt                 1       11     0.1100     0.0332
    BeamSpot_2                      769 data/stoppingPower96percent.txt                 1       11     0.1100     0.0332
    BeamSpot_2                      192 data/stoppingPower96percent.txt                 2       13     0.1300     0.0361
    BeamSpot_2                      385 data/stoppingPower96percent.txt                 2       13     0.1300     0.0361
    BeamSpot_2                      769 data/stoppingPower96percent.txt                 2       13     0.1300     0.0361
    BeamSpot_0                      192 data/stoppingPower104percent.txt                0       13     0.1300     0.0361
    BeamSpot_0                      385 data/stoppingPower104percent.txt                0       13     0.1300     0.0361
    BeamSpot_0                      769 data/stoppingPower104percent.txt                0       14     0.1400     0.0374
    BeamSpot_0                      192 data/stoppingPower104percent.txt                1       10     0.1000     0.0316
    BeamSpot_0                      385 data/stoppingPower104percent.txt                1       12     0.1200     0.0346
    BeamSpot_0                      769 data/stoppingPower104percent.txt                1       14     0.1400     0.0374
    BeamSpot_0                      192 data/stoppingPower104percent.txt                2        4     0.0400     0.0200
    BeamSpot_0                      385 data/stoppingPower104percent.txt                2        4     0.0400     0.0200
    BeamSpot_0                      769 data/stoppingPower104percent.txt                2        5     0.0500     0.0224
    BeamSpot_1                      192 data/stoppingPower104percent.txt                0        9     0.0900     0.0300
    BeamSpot_1                      385 data/stoppingPower104percent.txt                0        9     0.0900     0.0300
    BeamSpot_1                      769 data/stoppingPower104percent.txt                0        9     0.0900     0.0300
    BeamSpot_1                      192 data/stoppingPower104percent.txt                1        6     0.0600     0.0245
    BeamSpot_1                      385 data/stoppingPower104percent.txt                1        7     0.0700     0.0265
    BeamSpot_1                      769 data/stoppingPower104percent.txt                1        8     0.0800     0.0283
    BeamSpot_1                      192 data/stoppingPower104percent.txt                2        7     0.0700     0.0265
    BeamSpot_1                      385 data/stoppingPower104percent.txt                2        9     0.0900     0.0300
    BeamSpot_1                      769 data/stoppingPower104percent.txt                2       12     0.1200     0.0346
    BeamSpot_2                      192 data/stoppingPower104percent.txt                0        9     0.0900     0.0300
    BeamSpot_2                      385 data/stoppingPower104percent.txt                0       10     0.1000     0.0316
    BeamSpot_2                      769 data/stoppingPower104percent.txt                0       11     0.1100     0.0332
    BeamSpot_2                      192 data/stoppingPower104percent.txt                1       12     0.1200     0.0346
    BeamSpot_2                      385 data/stoppingPower104percent.txt                1       15     0.1500     0.0387
    BeamSpot_2                      769 data/stoppingPower104percent.txt                1       17     0.1700     0.0412
    BeamSpot_2                      192 data/stoppingPower104percent.txt                2        9     0.0900     0.0300
    BeamSpot_2                      385 data/stoppingPower104percent.txt                2       11     0.1100     0.0332
    BeamSpot_2                      769 data/stoppingPower104percent.txt                2       12     0.1200     0.0346

============================================================
Proton energy: 2.2166 MeV (2217 keV)
  Total energy deposited : 220.8036 MeV
  Expected electrons     : 85254.2877  (from E/W)
  Summed electrons       : 8484608
  Variants evaluated     : 81
  Central (median) : eff = 0.0600 +/- 0.0245   [beamSpot=BeamSpot_1, threshold=192, stoppingFile=data/stoppingPower96percent.txt, DeIdx=2, h6=6]
  Lower  (min)     : eff = 0.0200 +/- 0.0141   [beamSpot=BeamSpot_0, threshold=192, stoppingFile=data/stoppingPower104percent.txt, DeIdx=2, h6=2]
  Upper  (max)     : eff = 0.1200 +/- 0.0346   [beamSpot=BeamSpot_0, threshold=769, stoppingFile=data/stoppingPower96percent.txt, DeIdx=2, h6=12]

  All variants:
    beamSpotHist              threshold stoppingFile                                DeIdx       h6        eff       dEff
    BeamSpot_0                      192 data/protonStoppingPower808TorrP10gas.txt        0        3     0.0300     0.0173
    BeamSpot_0                      385 data/protonStoppingPower808TorrP10gas.txt        0        3     0.0300     0.0173
    BeamSpot_0                      769 data/protonStoppingPower808TorrP10gas.txt        0        5     0.0500     0.0224
    BeamSpot_0                      192 data/protonStoppingPower808TorrP10gas.txt        1        4     0.0400     0.0200
    BeamSpot_0                      385 data/protonStoppingPower808TorrP10gas.txt        1        4     0.0400     0.0200
    BeamSpot_0                      769 data/protonStoppingPower808TorrP10gas.txt        1        4     0.0400     0.0200
    BeamSpot_0                      192 data/protonStoppingPower808TorrP10gas.txt        2        5     0.0500     0.0224
    BeamSpot_0                      385 data/protonStoppingPower808TorrP10gas.txt        2        5     0.0500     0.0224
    BeamSpot_0                      769 data/protonStoppingPower808TorrP10gas.txt        2        6     0.0600     0.0245
    BeamSpot_1                      192 data/protonStoppingPower808TorrP10gas.txt        0        6     0.0600     0.0245
    BeamSpot_1                      385 data/protonStoppingPower808TorrP10gas.txt        0        6     0.0600     0.0245
    BeamSpot_1                      769 data/protonStoppingPower808TorrP10gas.txt        0        6     0.0600     0.0245
    BeamSpot_1                      192 data/protonStoppingPower808TorrP10gas.txt        1        5     0.0500     0.0224
    BeamSpot_1                      385 data/protonStoppingPower808TorrP10gas.txt        1        5     0.0500     0.0224
    BeamSpot_1                      769 data/protonStoppingPower808TorrP10gas.txt        1        6     0.0600     0.0245
    BeamSpot_1                      192 data/protonStoppingPower808TorrP10gas.txt        2        3     0.0300     0.0173
    BeamSpot_1                      385 data/protonStoppingPower808TorrP10gas.txt        2        3     0.0300     0.0173
    BeamSpot_1                      769 data/protonStoppingPower808TorrP10gas.txt        2        4     0.0400     0.0200
    BeamSpot_2                      192 data/protonStoppingPower808TorrP10gas.txt        0        3     0.0300     0.0173
    BeamSpot_2                      385 data/protonStoppingPower808TorrP10gas.txt        0        3     0.0300     0.0173
    BeamSpot_2                      769 data/protonStoppingPower808TorrP10gas.txt        0        3     0.0300     0.0173
    BeamSpot_2                      192 data/protonStoppingPower808TorrP10gas.txt        1        8     0.0800     0.0283
    BeamSpot_2                      385 data/protonStoppingPower808TorrP10gas.txt        1        8     0.0800     0.0283
    BeamSpot_2                      769 data/protonStoppingPower808TorrP10gas.txt        1        9     0.0900     0.0300
    BeamSpot_2                      192 data/protonStoppingPower808TorrP10gas.txt        2        6     0.0600     0.0245
    BeamSpot_2                      385 data/protonStoppingPower808TorrP10gas.txt        2        6     0.0600     0.0245
    BeamSpot_2                      769 data/protonStoppingPower808TorrP10gas.txt        2        7     0.0700     0.0265
    BeamSpot_0                      192 data/stoppingPower96percent.txt                 0        5     0.0500     0.0224
    BeamSpot_0                      385 data/stoppingPower96percent.txt                 0        5     0.0500     0.0224
    BeamSpot_0                      769 data/stoppingPower96percent.txt                 0        5     0.0500     0.0224
    BeamSpot_0                      192 data/stoppingPower96percent.txt                 1        7     0.0700     0.0265
    BeamSpot_0                      385 data/stoppingPower96percent.txt                 1        7     0.0700     0.0265
    BeamSpot_0                      769 data/stoppingPower96percent.txt                 1        8     0.0800     0.0283
    BeamSpot_0                      192 data/stoppingPower96percent.txt                 2       11     0.1100     0.0332
    BeamSpot_0                      385 data/stoppingPower96percent.txt                 2       11     0.1100     0.0332
    BeamSpot_0                      769 data/stoppingPower96percent.txt                 2       12     0.1200     0.0346
    BeamSpot_1                      192 data/stoppingPower96percent.txt                 0        8     0.0800     0.0283
    BeamSpot_1                      385 data/stoppingPower96percent.txt                 0        8     0.0800     0.0283
    BeamSpot_1                      769 data/stoppingPower96percent.txt                 0        8     0.0800     0.0283
    BeamSpot_1                      192 data/stoppingPower96percent.txt                 1        5     0.0500     0.0224
    BeamSpot_1                      385 data/stoppingPower96percent.txt                 1        5     0.0500     0.0224
    BeamSpot_1                      769 data/stoppingPower96percent.txt                 1        5     0.0500     0.0224
    BeamSpot_1                      192 data/stoppingPower96percent.txt                 2        6     0.0600     0.0245
    BeamSpot_1                      385 data/stoppingPower96percent.txt                 2        7     0.0700     0.0265
    BeamSpot_1                      769 data/stoppingPower96percent.txt                 2        9     0.0900     0.0300
    BeamSpot_2                      192 data/stoppingPower96percent.txt                 0        3     0.0300     0.0173
    BeamSpot_2                      385 data/stoppingPower96percent.txt                 0        4     0.0400     0.0200
    BeamSpot_2                      769 data/stoppingPower96percent.txt                 0        5     0.0500     0.0224
    BeamSpot_2                      192 data/stoppingPower96percent.txt                 1        8     0.0800     0.0283
    BeamSpot_2                      385 data/stoppingPower96percent.txt                 1        8     0.0800     0.0283
    BeamSpot_2                      769 data/stoppingPower96percent.txt                 1       11     0.1100     0.0332
    BeamSpot_2                      192 data/stoppingPower96percent.txt                 2        3     0.0300     0.0173
    BeamSpot_2                      385 data/stoppingPower96percent.txt                 2        3     0.0300     0.0173
    BeamSpot_2                      769 data/stoppingPower96percent.txt                 2        3     0.0300     0.0173
    BeamSpot_0                      192 data/stoppingPower104percent.txt                0        4     0.0400     0.0200
    BeamSpot_0                      385 data/stoppingPower104percent.txt                0        4     0.0400     0.0200
    BeamSpot_0                      769 data/stoppingPower104percent.txt                0        7     0.0700     0.0265
    BeamSpot_0                      192 data/stoppingPower104percent.txt                1        5     0.0500     0.0224
    BeamSpot_0                      385 data/stoppingPower104percent.txt                1        6     0.0600     0.0245
